option_symbol,timestamp_utc,timestamp_et,trading_date,open,high,low,close,volume,trade_count,vwap
HPE260320C00022000,2026-03-06T19:55:00+00:00,2026-03-06 14:55:00-05:00,2026-03-06,0.89,0.89,0.89,0.89,4,1,0.89
HPE260320C00022000,2026-03-06T20:20:00+00:00,2026-03-06 15:20:00-05:00,2026-03-06,0.82,0.82,0.82,0.82,3,1,0.82
HPE260320C00022000,2026-03-06T20:35:00+00:00,2026-03-06 15:35:00-05:00,2026-03-06,0.75,0.75,0.75,0.75,5,1,0.75
HPE260320C00022000,2026-03-06T20:45:00+00:00,2026-03-06 15:45:00-05:00,2026-03-06,0.78,0.78,0.77,0.77,6,2,0.771667
HPE260320C00022000,2026-03-06T20:50:00+00:00,2026-03-06 15:50:00-05:00,2026-03-06,0.77,0.77,0.77,0.77,5,1,0.77
HPE260320C00022000,2026-03-06T20:55:00+00:00,2026-03-06 15:55:00-05:00,2026-03-06,0.75,0.75,0.75,0.75,2,1,0.75
HPE260327C00021000,2026-03-06T15:30:00+00:00,2026-03-06 10:30:00-05:00,2026-03-06,1.37,1.37,1.37,1.37,1,1,1.37
HPE260327C00021000,2026-03-06T20:05:00+00:00,2026-03-06 15:05:00-05:00,2026-03-06,1.52,1.52,1.52,1.52,1,1,1.52
HPE260327C00021500,2026-03-03T15:55:00+00:00,2026-03-03 10:55:00-05:00,2026-03-03,1.21,1.26,1.21,1.26,50,3,1.22
HPE260327C00021500,2026-03-03T16:00:00+00:00,2026-03-03 11:00:00-05:00,2026-03-03,1.2,1.2,1.2,1.2,2,1,1.2
HPE260327C00021500,2026-03-03T16:20:00+00:00,2026-03-03 11:20:00-05:00,2026-03-03,1.2,1.2,1.2,1.2,5,1,1.2
HPE260327C00021500,2026-03-05T14:55:00+00:00,2026-03-05 09:55:00-05:00,2026-03-05,1.37,1.37,1.37,1.37,6,2,1.37
HPE260327C00021500,2026-03-06T18:45:00+00:00,2026-03-06 13:45:00-05:00,2026-03-06,1.11,1.11,1.11,1.11,10,1,1.11
HPE260327C00021500,2026-03-06T18:55:00+00:00,2026-03-06 13:55:00-05:00,2026-03-06,1.17,1.17,1.17,1.17,1,1,1.17
HPE260327C00021500,2026-03-06T20:40:00+00:00,2026-03-06 15:40:00-05:00,2026-03-06,1.1,1.1,1.1,1.1,1,1,1.1
HPE260327C00022000,2026-03-03T15:50:00+00:00,2026-03-03 10:50:00-05:00,2026-03-03,1.01,1.01,1.01,1.01,10,2,1.01
HPE260327C00022000,2026-03-03T16:30:00+00:00,2026-03-03 11:30:00-05:00,2026-03-03,0.96,0.96,0.96,0.96,1,1,0.96
HPE260327C00022000,2026-03-03T19:35:00+00:00,2026-03-03 14:35:00-05:00,2026-03-03,1.24,1.24,1.22,1.22,3,3,1.23
HPE260327C00022000,2026-03-03T19:40:00+00:00,2026-03-03 14:40:00-05:00,2026-03-03,1.23,1.23,1.23,1.23,1,1,1.23
HPE260327C00022000,2026-03-03T19:55:00+00:00,2026-03-03 14:55:00-05:00,2026-03-03,1.22,1.22,1.22,1.22,1,1,1.22
HPE260327C00022000,2026-03-03T20:30:00+00:00,2026-03-03 15:30:00-05:00,2026-03-03,1.17,1.17,1.17,1.17,1,1,1.17
HPE260327C00022000,2026-03-04T14:30:00+00:00,2026-03-04 09:30:00-05:00,2026-03-04,1.23,1.23,1.23,1.23,5,1,1.23
HPE260327C00022000,2026-03-04T16:20:00+00:00,2026-03-04 11:20:00-05:00,2026-03-04,1.21,1.21,1.21,1.21,1,1,1.21
HPE260327C00022000,2026-03-04T18:30:00+00:00,2026-03-04 13:30:00-05:00,2026-03-04,1.15,1.15,1.15,1.15,1,1,1.15
HPE260327C00022000,2026-03-04T19:55:00+00:00,2026-03-04 14:55:00-05:00,2026-03-04,1.09,1.09,1.09,1.09,1,1,1.09
HPE260327C00022000,2026-03-05T14:55:00+00:00,2026-03-05 09:55:00-05:00,2026-03-05,1.21,1.33,1.21,1.33,60,3,1.23
HPE260327C00022000,2026-03-05T16:05:00+00:00,2026-03-05 11:05:00-05:00,2026-03-05,1.12,1.12,1.12,1.12,1,1,1.12
HPE260327C00022000,2026-03-06T18:10:00+00:00,2026-03-06 13:10:00-05:00,2026-03-06,0.9,0.9,0.9,0.9,1,1,0.9
HPE260327C00022000,2026-03-06T20:30:00+00:00,2026-03-06 15:30:00-05:00,2026-03-06,0.89,0.89,0.89,0.89,1,1,0.89
HPE260402C00021000,2026-03-05T17:50:00+00:00,2026-03-05 12:50:00-05:00,2026-03-05,1.58,1.58,1.58,1.58,1,1,1.58
HPE260402C00021500,2026-03-03T17:40:00+00:00,2026-03-03 12:40:00-05:00,2026-03-03,1.4,1.4,1.4,1.4,1,1,1.4
HPE260402C00021500,2026-03-05T16:20:00+00:00,2026-03-05 11:20:00-05:00,2026-03-05,1.4,1.4,1.4,1.4,1,1,1.4
HPE260402C00022000,2026-03-04T18:20:00+00:00,2026-03-04 13:20:00-05:00,2026-03-04,1.2,1.2,1.2,1.2,5,1,1.2
HPE260402C00022000,2026-03-04T20:00:00+00:00,2026-03-04 15:00:00-05:00,2026-03-04,1.25,1.25,1.23,1.23,40,5,1.24
HPE260402C00022000,2026-03-04T20:20:00+00:00,2026-03-04 15:20:00-05:00,2026-03-04,1.15,1.17,1.15,1.17,20,2,1.16
HPE260402C00022000,2026-03-06T20:05:00+00:00,2026-03-06 15:05:00-05:00,2026-03-06,1.33,1.33,1.33,1.33,15,1,1.33
HPE260402C00022000,2026-03-06T20:10:00+00:00,2026-03-06 15:10:00-05:00,2026-03-06,1.09,1.09,1.04,1.05,30,5,1.06
HPE260402C00022000,2026-03-06T20:35:00+00:00,2026-03-06 15:35:00-05:00,2026-03-06,0.96,0.96,0.95,0.95,20,5,0.955
HPE260402C00022000,2026-03-06T20:40:00+00:00,2026-03-06 15:40:00-05:00,2026-03-06,0.98,0.98,0.98,0.98,5,1,0.98
HRL260313P00024500,2026-03-03T18:45:00+00:00,2026-03-03 13:45:00-05:00,2026-03-03,0.31,0.31,0.31,0.31,5,1,0.31
HRL260313P00024500,2026-03-04T15:25:00+00:00,2026-03-04 10:25:00-05:00,2026-03-04,0.42,0.42,0.42,0.42,1,1,0.42
HRL260313P00024500,2026-03-04T18:00:00+00:00,2026-03-04 13:00:00-05:00,2026-03-04,0.43,0.43,0.43,0.43,3,1,0.43
HRL260313P00024500,2026-03-04T20:35:00+00:00,2026-03-04 15:35:00-05:00,2026-03-04,0.35,0.35,0.35,0.35,1,1,0.35
HRL260313P00024500,2026-03-05T15:20:00+00:00,2026-03-05 10:20:00-05:00,2026-03-05,0.45,0.45,0.45,0.45,1,1,0.45
HRL260313P00024500,2026-03-05T17:30:00+00:00,2026-03-05 12:30:00-05:00,2026-03-05,0.43,0.43,0.43,0.43,1,1,0.43
HRL260313P00024500,2026-03-06T15:55:00+00:00,2026-03-06 10:55:00-05:00,2026-03-06,0.66,0.66,0.66,0.66,1,1,0.66
HRL260313P00024500,2026-03-06T16:30:00+00:00,2026-03-06 11:30:00-05:00,2026-03-06,0.5,0.5,0.5,0.5,1,1,0.5
HRL260313P00024500,2026-03-06T16:45:00+00:00,2026-03-06 11:45:00-05:00,2026-03-06,0.5,0.5,0.5,0.5,1,1,0.5
HRL260313P00024500,2026-03-06T20:40:00+00:00,2026-03-06 15:40:00-05:00,2026-03-06,0.4,0.4,0.4,0.4,1,1,0.4
HRL260313P00025000,2026-03-04T20:30:00+00:00,2026-03-04 15:30:00-05:00,2026-03-04,0.6,0.6,0.6,0.6,6,1,0.6
HRL260313P00025000,2026-03-05T19:05:00+00:00,2026-03-05 14:05:00-05:00,2026-03-05,0.85,0.85,0.85,0.85,1,1,0.85
HRL260320P00024500,2026-03-05T15:50:00+00:00,2026-03-05 10:50:00-05:00,2026-03-05,0.55,0.55,0.55,0.55,1,1,0.55
HRL260320P00024500,2026-03-06T16:30:00+00:00,2026-03-06 11:30:00-05:00,2026-03-06,0.63,0.63,0.63,0.63,1,1,0.63
HRL260320P00024500,2026-03-06T16:45:00+00:00,2026-03-06 11:45:00-05:00,2026-03-06,0.63,0.63,0.63,0.63,1,1,0.63
HRL260320P00024500,2026-03-06T19:30:00+00:00,2026-03-06 14:30:00-05:00,2026-03-06,0.6,0.6,0.6,0.6,4,1,0.6
HRL260320P00025000,2026-03-03T18:30:00+00:00,2026-03-03 13:30:00-05:00,2026-03-03,0.84,0.84,0.84,0.84,1,1,0.84
HRL260320P00025000,2026-03-03T18:35:00+00:00,2026-03-03 13:35:00-05:00,2026-03-03,0.6,0.78,0.6,0.78,2,2,0.69
HRL260320P00025000,2026-03-03T18:40:00+00:00,2026-03-03 13:40:00-05:00,2026-03-03,0.56,0.56,0.56,0.56,1,1,0.56
HRL260320P00025000,2026-03-04T16:25:00+00:00,2026-03-04 11:25:00-05:00,2026-03-04,0.95,0.95,0.95,0.95,72,5,0.95
HRL260320P00025000,2026-03-04T18:05:00+00:00,2026-03-04 13:05:00-05:00,2026-03-04,0.93,0.93,0.82,0.82,2,2,0.875
HRL260320P00025000,2026-03-05T18:40:00+00:00,2026-03-05 13:40:00-05:00,2026-03-05,0.9,0.9,0.9,0.9,5,1,0.9
HRL260320P00025000,2026-03-06T16:15:00+00:00,2026-03-06 11:15:00-05:00,2026-03-06,1.17,1.17,0.85,0.98,3,3,1.0
HRL260320P00025000,2026-03-06T16:20:00+00:00,2026-03-06 11:20:00-05:00,2026-03-06,0.85,0.85,0.85,0.85,1,1,0.85
HRL260320P00025000,2026-03-06T16:30:00+00:00,2026-03-06 11:30:00-05:00,2026-03-06,0.9,0.9,0.9,0.9,1,1,0.9
HRL260320P00025000,2026-03-06T20:55:00+00:00,2026-03-06 15:55:00-05:00,2026-03-06,0.82,0.82,0.82,0.82,100,1,0.82
HRL260327P00025000,2026-03-03T20:15:00+00:00,2026-03-03 15:15:00-05:00,2026-03-03,0.75,0.75,0.75,0.75,4,1,0.75
HRL260327P00025000,2026-03-03T20:50:00+00:00,2026-03-03 15:50:00-05:00,2026-03-03,0.85,0.85,0.85,0.85,4,2,0.85
HRL260402P00025000,2026-03-03T20:30:00+00:00,2026-03-03 15:30:00-05:00,2026-03-03,0.8,0.8,0.8,0.8,4,1,0.8
HRL260402P00025000,2026-03-04T16:15:00+00:00,2026-03-04 11:15:00-05:00,2026-03-04,1.06,1.06,1.06,1.06,1,1,1.06
HRL260402P00025000,2026-03-06T19:15:00+00:00,2026-03-06 14:15:00-05:00,2026-03-06,1.12,1.12,1.12,1.12,20,1,1.12
HST260320C00020000,2026-03-03T14:45:00+00:00,2026-03-03 09:45:00-05:00,2026-03-03,0.23,0.23,0.23,0.23,50,1,0.23
HST260320C00020000,2026-03-03T15:40:00+00:00,2026-03-03 10:40:00-05:00,2026-03-03,0.23,0.23,0.1,0.1,25,5,0.178
HST260320C00020000,2026-03-03T15:50:00+00:00,2026-03-03 10:50:00-05:00,2026-03-03,0.2,0.2,0.2,0.2,1,1,0.2
HST260320C00020000,2026-03-03T16:05:00+00:00,2026-03-03 11:05:00-05:00,2026-03-03,0.3,0.3,0.3,0.3,1,1,0.3
HST260320C00020000,2026-03-03T16:15:00+00:00,2026-03-03 11:15:00-05:00,2026-03-03,0.28,0.28,0.28,0.28,15,3,0.28
HST260320C00020000,2026-03-03T16:55:00+00:00,2026-03-03 11:55:00-05:00,2026-03-03,0.28,0.28,0.28,0.28,5,1,0.28
HST260320C00020000,2026-03-04T14:30:00+00:00,2026-03-04 09:30:00-05:00,2026-03-04,0.4,0.5,0.4,0.5,21,2,0.495238
HST260320C00020000,2026-03-04T14:50:00+00:00,2026-03-04 09:50:00-05:00,2026-03-04,0.5,0.5,0.5,0.5,45,1,0.5
HST260320C00020000,2026-03-04T14:55:00+00:00,2026-03-04 09:55:00-05:00,2026-03-04,0.52,0.52,0.52,0.52,100,1,0.52
HST260320C00020000,2026-03-04T15:35:00+00:00,2026-03-04 10:35:00-05:00,2026-03-04,0.51,0.51,0.51,0.51,10,1,0.51
HST260320C00020000,2026-03-04T18:10:00+00:00,2026-03-04 13:10:00-05:00,2026-03-04,0.5,0.5,0.5,0.5,1,1,0.5
HST260320C00020000,2026-03-04T19:25:00+00:00,2026-03-04 14:25:00-05:00,2026-03-04,0.55,0.55,0.55,0.55,2,1,0.55
HST260320C00020000,2026-03-05T14:35:00+00:00,2026-03-05 09:35:00-05:00,2026-03-05,0.45,0.45,0.45,0.45,1,1,0.45
HST260320C00020000,2026-03-06T15:35:00+00:00,2026-03-06 10:35:00-05:00,2026-03-06,0.25,0.25,0.25,0.25,1,1,0.25
HST260320C00020000,2026-03-06T15:40:00+00:00,2026-03-06 10:40:00-05:00,2026-03-06,0.25,0.25,0.25,0.25,10,3,0.25
HST260320C00020000,2026-03-06T16:00:00+00:00,2026-03-06 11:00:00-05:00,2026-03-06,0.26,0.26,0.26,0.26,3,1,0.26
HST260320C00020000,2026-03-06T18:40:00+00:00,2026-03-06 13:40:00-05:00,2026-03-06,0.23,0.23,0.23,0.23,1,1,0.23
HST260320C00020000,2026-03-06T19:25:00+00:00,2026-03-06 14:25:00-05:00,2026-03-06,0.2,0.2,0.2,0.2,5,1,0.2
HST260320C00020000,2026-03-06T20:00:00+00:00,2026-03-06 15:00:00-05:00,2026-03-06,0.17,0.17,0.17,0.17,1,1,0.17
HUBB260320P00480000,2026-03-04T19:30:00+00:00,2026-03-04 14:30:00-05:00,2026-03-04,8.3,8.3,8.3,8.3,1,1,8.3
HUM260313P00177500,2026-03-03T15:15:00+00:00,2026-03-03 10:15:00-05:00,2026-03-03,5.78,5.78,5.78,5.78,2,2,5.78
HUM260313P00177500,2026-03-03T15:45:00+00:00,2026-03-03 10:45:00-05:00,2026-03-03,5.5,5.5,5.5,5.5,1,1,5.5
HUM260313P00177500,2026-03-03T16:45:00+00:00,2026-03-03 11:45:00-05:00,2026-03-03,4.6,4.6,4.6,4.6,6,1,4.6
HUM260313P00177500,2026-03-04T14:45:00+00:00,2026-03-04 09:45:00-05:00,2026-03-04,3.8,3.8,3.8,3.8,1,1,3.8
HUM260313P00177500,2026-03-04T18:30:00+00:00,2026-03-04 13:30:00-05:00,2026-03-04,3.1,3.1,3.1,3.1,11,2,3.1
HUM260313P00177500,2026-03-04T19:00:00+00:00,2026-03-04 14:00:00-05:00,2026-03-04,3.2,3.2,3.2,3.2,4,3,3.2
HUM260313P00177500,2026-03-04T20:45:00+00:00,2026-03-04 15:45:00-05:00,2026-03-04,2.9,2.9,2.9,2.9,2,1,2.9
HUM260313P00177500,2026-03-05T15:30:00+00:00,2026-03-05 10:30:00-05:00,2026-03-05,3.7,3.7,3.7,3.7,9,1,3.7
HUM260313P00177500,2026-03-05T15:55:00+00:00,2026-03-05 10:55:00-05:00,2026-03-05,4.0,4.0,4.0,4.0,1,1,4.0
HUM260313P00177500,2026-03-05T17:20:00+00:00,2026-03-05 12:20:00-05:00,2026-03-05,3.85,3.95,3.85,3.9,6,6,3.883333
HUM260313P00177500,2026-03-06T15:10:00+00:00,2026-03-06 10:10:00-05:00,2026-03-06,4.3,4.3,4.3,4.3,1,1,4.3
HUM260313P00177500,2026-03-06T19:45:00+00:00,2026-03-06 14:45:00-05:00,2026-03-06,3.6,3.6,3.6,3.6,1,1,3.6
HUM260313P00180000,2026-03-03T15:15:00+00:00,2026-03-03 10:15:00-05:00,2026-03-03,6.38,6.38,6.38,6.38,2,2,6.38
HUM260313P00180000,2026-03-03T15:50:00+00:00,2026-03-03 10:50:00-05:00,2026-03-03,5.6,5.6,5.6,5.6,10,1,5.6
HUM260313P00180000,2026-03-03T20:50:00+00:00,2026-03-03 15:50:00-05:00,2026-03-03,4.7,4.7,4.7,4.7,1,1,4.7
HUM260313P00180000,2026-03-04T15:25:00+00:00,2026-03-04 10:25:00-05:00,2026-03-04,3.9,3.9,3.9,3.9,2,1,3.9
HUM260313P00180000,2026-03-04T16:05:00+00:00,2026-03-04 11:05:00-05:00,2026-03-04,4.5,4.5,4.5,4.5,2,1,4.5
HUM260313P00180000,2026-03-04T16:10:00+00:00,2026-03-04 11:10:00-05:00,2026-03-04,4.31,4.31,4.31,4.31,1,1,4.31
HUM260313P00180000,2026-03-04T16:15:00+00:00,2026-03-04 11:15:00-05:00,2026-03-04,4.46,4.46,4.46,4.46,1,1,4.46
HUM260313P00180000,2026-03-04T18:40:00+00:00,2026-03-04 13:40:00-05:00,2026-03-04,3.97,3.97,3.97,3.97,4,3,3.97
HUM260313P00180000,2026-03-04T20:00:00+00:00,2026-03-04 15:00:00-05:00,2026-03-04,3.86,3.9,3.86,3.9,2,2,3.88
HUM260313P00180000,2026-03-05T14:45:00+00:00,2026-03-05 09:45:00-05:00,2026-03-05,4.64,4.64,4.64,4.64,2,1,4.64
HUM260313P00180000,2026-03-05T15:20:00+00:00,2026-03-05 10:20:00-05:00,2026-03-05,4.7,4.7,4.7,4.7,1,1,4.7
HUM260313P00180000,2026-03-05T15:50:00+00:00,2026-03-05 10:50:00-05:00,2026-03-05,5.1,5.1,5.1,5.1,13,2,5.1
HUM260313P00180000,2026-03-05T15:55:00+00:00,2026-03-05 10:55:00-05:00,2026-03-05,5.1,5.1,5.1,5.1,2,1,5.1
HUM260313P00180000,2026-03-05T16:45:00+00:00,2026-03-05 11:45:00-05:00,2026-03-05,5.3,5.3,5.3,5.3,1,1,5.3
HUM260313P00180000,2026-03-05T17:05:00+00:00,2026-03-05 12:05:00-05:00,2026-03-05,4.74,4.74,4.74,4.74,1,1,4.74
HUM260313P00180000,2026-03-05T17:25:00+00:00,2026-03-05 12:25:00-05:00,2026-03-05,5.0,5.02,4.9,5.02,8,8,4.9825
HUM260313P00180000,2026-03-05T18:05:00+00:00,2026-03-05 13:05:00-05:00,2026-03-05,5.9,5.9,5.9,5.9,1,1,5.9
HUM260313P00180000,2026-03-05T19:35:00+00:00,2026-03-05 14:35:00-05:00,2026-03-05,5.3,5.3,5.3,5.3,1,1,5.3
HUM260313P00180000,2026-03-05T20:25:00+00:00,2026-03-05 15:25:00-05:00,2026-03-05,4.65,4.65,4.65,4.65,1,1,4.65
HUM260313P00180000,2026-03-06T15:00:00+00:00,2026-03-06 10:00:00-05:00,2026-03-06,5.6,5.6,5.6,5.6,8,1,5.6
HUM260313P00180000,2026-03-06T15:20:00+00:00,2026-03-06 10:20:00-05:00,2026-03-06,5.67,5.67,5.67,5.67,1,1,5.67
HUM260313P00180000,2026-03-06T15:40:00+00:00,2026-03-06 10:40:00-05:00,2026-03-06,5.62,5.62,5.62,5.62,1,1,5.62
HUM260313P00180000,2026-03-06T16:30:00+00:00,2026-03-06 11:30:00-05:00,2026-03-06,5.4,5.4,5.4,5.4,1,1,5.4
HUM260313P00180000,2026-03-06T16:45:00+00:00,2026-03-06 11:45:00-05:00,2026-03-06,5.27,5.27,5.27,5.27,1,1,5.27
HUM260313P00180000,2026-03-06T17:15:00+00:00,2026-03-06 12:15:00-05:00,2026-03-06,4.8,4.8,4.8,4.8,10,1,4.8
HUM260313P00180000,2026-03-06T17:45:00+00:00,2026-03-06 12:45:00-05:00,2026-03-06,5.25,5.25,5.25,5.25,1,1,5.25
HUM260313P00180000,2026-03-06T18:35:00+00:00,2026-03-06 13:35:00-05:00,2026-03-06,4.82,4.82,4.82,4.82,1,1,4.82
HUM260313P00180000,2026-03-06T20:50:00+00:00,2026-03-06 15:50:00-05:00,2026-03-06,5.5,5.5,5.5,5.5,2,2,5.5
HUM260313P00180000,2026-03-06T20:55:00+00:00,2026-03-06 15:55:00-05:00,2026-03-06,5.18,5.18,5.18,5.18,1,1,5.18
HUM260313P00182500,2026-03-03T14:40:00+00:00,2026-03-03 09:40:00-05:00,2026-03-03,5.5,5.5,5.5,5.5,1,1,5.5
HUM260313P00182500,2026-03-04T15:25:00+00:00,2026-03-04 10:25:00-05:00,2026-03-04,4.8,4.8,4.8,4.8,17,9,4.8
HUM260313P00182500,2026-03-04T17:40:00+00:00,2026-03-04 12:40:00-05:00,2026-03-04,5.2,5.2,5.2,5.2,9,1,5.2
HUM260313P00182500,2026-03-04T17:45:00+00:00,2026-03-04 12:45:00-05:00,2026-03-04,5.2,5.2,5.2,5.2,10,2,5.2
HUM260313P00182500,2026-03-04T18:55:00+00:00,2026-03-04 13:55:00-05:00,2026-03-04,5.2,5.2,5.2,5.2,6,5,5.2
HUM260313P00182500,2026-03-04T19:10:00+00:00,2026-03-04 14:10:00-05:00,2026-03-04,5.2,5.2,5.2,5.2,10,2,5.2
HUM260313P00182500,2026-03-05T15:10:00+00:00,2026-03-05 10:10:00-05:00,2026-03-05,5.38,5.38,5.38,5.38,5,2,5.38
HUM260313P00182500,2026-03-06T15:00:00+00:00,2026-03-06 10:00:00-05:00,2026-03-06,7.1,7.1,7.1,7.1,9,1,7.1
HUM260313P00182500,2026-03-06T16:00:00+00:00,2026-03-06 11:00:00-05:00,2026-03-06,6.45,6.45,6.45,6.45,1,1,6.45
HUM260313P00182500,2026-03-06T18:20:00+00:00,2026-03-06 13:20:00-05:00,2026-03-06,6.38,6.38,6.38,6.38,1,1,6.38
HUM260313P00182500,2026-03-06T19:25:00+00:00,2026-03-06 14:25:00-05:00,2026-03-06,6.4,6.4,6.4,6.4,24,7,6.4
HUM260313P00185000,2026-03-04T17:15:00+00:00,2026-03-04 12:15:00-05:00,2026-03-04,6.6,6.6,6.6,6.6,1,1,6.6
HUM260313P00185000,2026-03-04T19:00:00+00:00,2026-03-04 14:00:00-05:00,2026-03-04,6.6,6.6,6.6,6.6,2,1,6.6
HUM260313P00185000,2026-03-05T17:00:00+00:00,2026-03-05 12:00:00-05:00,2026-03-05,7.9,7.9,7.9,7.9,5,1,7.9
HUM260313P00185000,2026-03-05T17:10:00+00:00,2026-03-05 12:10:00-05:00,2026-03-05,8.0,8.0,8.0,8.0,5,1,8.0
HUM260313P00185000,2026-03-05T19:35:00+00:00,2026-03-05 14:35:00-05:00,2026-03-05,8.2,8.2,8.2,8.2,3,1,8.2
HUM260313P00185000,2026-03-06T15:00:00+00:00,2026-03-06 10:00:00-05:00,2026-03-06,7.95,7.95,7.95,7.95,2,2,7.95
HUM260313P00185000,2026-03-06T18:50:00+00:00,2026-03-06 13:50:00-05:00,2026-03-06,7.44,7.44,7.44,7.44,1,1,7.44
HUM260320P00177500,2026-03-03T17:50:00+00:00,2026-03-03 12:50:00-05:00,2026-03-03,5.97,5.97,5.97,5.97,1,1,5.97
HUM260320P00177500,2026-03-05T16:45:00+00:00,2026-03-05 11:45:00-05:00,2026-03-05,5.97,5.97,5.97,5.97,1,1,5.97
HUM260320P00177500,2026-03-05T17:25:00+00:00,2026-03-05 12:25:00-05:00,2026-03-05,5.65,5.85,5.6,5.7,16,16,5.71875
HUM260320P00177500,2026-03-05T17:30:00+00:00,2026-03-05 12:30:00-05:00,2026-03-05,5.8,5.8,5.8,5.8,6,6,5.8
HUM260320P00177500,2026-03-06T15:05:00+00:00,2026-03-06 10:05:00-05:00,2026-03-06,5.58,5.58,5.58,5.58,1,1,5.58
HUM260320P00177500,2026-03-06T17:20:00+00:00,2026-03-06 12:20:00-05:00,2026-03-06,5.81,5.81,5.81,5.81,1,1,5.81
HUM260320P00180000,2026-03-03T14:55:00+00:00,2026-03-03 09:55:00-05:00,2026-03-03,6.8,6.8,6.8,6.8,37,1,6.8
HUM260320P00180000,2026-03-04T16:35:00+00:00,2026-03-04 11:35:00-05:00,2026-03-04,5.75,5.75,5.75,5.75,2,2,5.75
HUM260320P00180000,2026-03-05T14:55:00+00:00,2026-03-05 09:55:00-05:00,2026-03-05,6.37,6.37,6.21,6.21,2,2,6.29
HUM260320P00180000,2026-03-05T15:15:00+00:00,2026-03-05 10:15:00-05:00,2026-03-05,6.0,6.0,6.0,6.0,3,1,6.0
HUM260320P00180000,2026-03-05T15:40:00+00:00,2026-03-05 10:40:00-05:00,2026-03-05,6.71,6.71,6.71,6.71,1,1,6.71
HUM260320P00180000,2026-03-05T15:45:00+00:00,2026-03-05 10:45:00-05:00,2026-03-05,6.7,6.7,6.6,6.6,3,2,6.666667
HUM260320P00180000,2026-03-05T16:50:00+00:00,2026-03-05 11:50:00-05:00,2026-03-05,7.17,7.17,7.17,7.17,2,1,7.17
HUM260320P00180000,2026-03-05T17:00:00+00:00,2026-03-05 12:00:00-05:00,2026-03-05,6.58,6.6,6.58,6.6,4,2,6.59
HUM260320P00180000,2026-03-05T19:15:00+00:00,2026-03-05 14:15:00-05:00,2026-03-05,7.0,7.0,6.9,6.9,200,6,6.95
HUM260320P00180000,2026-03-05T19:20:00+00:00,2026-03-05 14:20:00-05:00,2026-03-05,6.7,6.7,6.7,6.7,21,2,6.7
HUM260320P00180000,2026-03-05T19:55:00+00:00,2026-03-05 14:55:00-05:00,2026-03-05,7.1,7.1,7.1,7.1,4,2,7.1
HUM260320P00180000,2026-03-05T20:00:00+00:00,2026-03-05 15:00:00-05:00,2026-03-05,7.2,7.2,7.2,7.2,2,2,7.2
HUM260320P00180000,2026-03-05T20:20:00+00:00,2026-03-05 15:20:00-05:00,2026-03-05,6.5,6.5,6.5,6.5,1,1,6.5
HUM260320P00180000,2026-03-05T20:35:00+00:00,2026-03-05 15:35:00-05:00,2026-03-05,6.6,6.6,6.6,6.6,30,5,6.6
HUM260320P00180000,2026-03-06T15:55:00+00:00,2026-03-06 10:55:00-05:00,2026-03-06,7.02,7.02,7.02,7.02,1,1,7.02
HUM260320P00180000,2026-03-06T18:25:00+00:00,2026-03-06 13:25:00-05:00,2026-03-06,6.52,6.52,6.52,6.52,5,1,6.52
HUM260320P00180000,2026-03-06T20:40:00+00:00,2026-03-06 15:40:00-05:00,2026-03-06,7.1,7.1,7.1,7.1,120,4,7.1
HUM260320P00180000,2026-03-06T20:45:00+00:00,2026-03-06 15:45:00-05:00,2026-03-06,7.0,7.0,7.0,7.0,14,4,7.0
HUM260320P00182500,2026-03-05T20:50:00+00:00,2026-03-05 15:50:00-05:00,2026-03-05,8.2,8.2,8.2,8.2,49,4,8.2
HUM260320P00185000,2026-03-03T17:20:00+00:00,2026-03-03 12:20:00-05:00,2026-03-03,9.94,9.94,9.94,9.94,1,1,9.94
HUM260320P00185000,2026-03-03T17:50:00+00:00,2026-03-03 12:50:00-05:00,2026-03-03,9.72,9.72,9.72,9.72,1,1,9.72
HUM260320P00185000,2026-03-04T14:55:00+00:00,2026-03-04 09:55:00-05:00,2026-03-04,9.03,9.03,9.03,9.03,1,1,9.03
HUM260320P00185000,2026-03-04T15:50:00+00:00,2026-03-04 10:50:00-05:00,2026-03-04,8.6,8.6,8.6,8.6,1,1,8.6
HUM260320P00185000,2026-03-05T15:45:00+00:00,2026-03-05 10:45:00-05:00,2026-03-05,9.6,9.6,9.6,9.6,1,1,9.6
HUM260320P00185000,2026-03-05T17:05:00+00:00,2026-03-05 12:05:00-05:00,2026-03-05,9.3,9.3,9.1,9.1,13,12,9.138462
HUM260320P00185000,2026-03-05T18:15:00+00:00,2026-03-05 13:15:00-05:00,2026-03-05,10.44,10.44,10.44,10.44,1,1,10.44
HUM260320P00185000,2026-03-06T17:35:00+00:00,2026-03-06 12:35:00-05:00,2026-03-06,9.55,9.55,9.55,9.55,9,2,9.55
HUM260320P00185000,2026-03-06T18:55:00+00:00,2026-03-06 13:55:00-05:00,2026-03-06,9.2,9.2,9.2,9.2,3,1,9.2
HUM260320P00185000,2026-03-06T20:55:00+00:00,2026-03-06 15:55:00-05:00,2026-03-06,10.0,10.0,10.0,10.0,10,5,10.0
HUM260327P00180000,2026-03-03T15:05:00+00:00,2026-03-03 10:05:00-05:00,2026-03-03,10.0,10.0,10.0,10.0,10,1,10.0
HUM260327P00180000,2026-03-04T20:00:00+00:00,2026-03-04 15:00:00-05:00,2026-03-04,6.97,6.97,6.97,6.97,1,1,6.97
