bias_threshold,reversal_threshold,entry_mode,trading_date,symbol,event_bias,trade_direction,prior_relative_return,opening_return_10m,entry_price,exit_price,trade_return,result
0.015,0.005,threshold_only,2026-03-04,TFC,LONG,LONG,0.021802909431225537,-0.011983887210473276,49.055,49.11,0.0011211905004586686,WIN
0.015,0.005,threshold_only,2026-03-04,TGT,LONG,LONG,0.03821691406340322,-0.017557861133280173,123.1,120.05,-0.024776604386677503,LOSS
0.015,0.005,threshold_only,2026-03-04,TPL,SHORT,SHORT,-0.0314206102224992,0.010460652591171016,526.45,536.46,-0.019014151391395177,LOSS
0.015,0.005,threshold_only,2026-03-04,TTWO,LONG,LONG,0.031615622612433114,-0.01241493470663968,214.78,215.75,0.004516249185212873,WIN
0.015,0.005,threshold_only,2026-03-04,TYL,LONG,LONG,0.046416064377132527,-0.0068259385665528916,363.75,368.15,0.012096219931271524,WIN
0.015,0.005,threshold_only,2026-03-04,UAL,LONG,LONG,0.05020580458176083,-0.013314176245210696,103.01,100.52,-0.024172410445587933,LOSS
0.015,0.005,threshold_only,2026-03-04,UBER,LONG,LONG,0.03528628253298938,-0.008303677342823335,75.24,76.665,0.018939393939394034,WIN
0.015,0.005,threshold_only,2026-03-04,URI,LONG,LONG,0.04427960748228843,-0.005296950240770371,836.595,851.74,0.01810314429323623,WIN
0.015,0.005,threshold_only,2026-03-04,USB,LONG,LONG,0.015111893015631539,-0.0068202764976957875,53.88,54.33,0.008351893095768226,WIN
0.015,0.005,threshold_only,2026-03-04,VEEV,LONG,LONG,0.029577716291181,-0.007881614926813607,185.04,188.425,0.018293341980112565,WIN
0.015,0.005,threshold_only,2026-03-04,VLO,SHORT,SHORT,-0.01906209495303579,0.007007191591370088,218.44,225.62,-0.032869437831898954,LOSS
0.015,0.005,threshold_only,2026-03-04,VRSK,LONG,LONG,0.018927835910693025,-0.008196337408083898,211.76,215.56,0.01794484321873835,WIN
0.015,0.005,threshold_only,2026-03-04,XYZ,LONG,LONG,0.03354785653447845,-0.009112333071484624,63.07,65.25,0.03456476930394792,WIN
0.015,0.005,threshold_only,2026-03-05,AIG,SHORT,SHORT,-0.037350208325612755,0.008219524532119493,79.73,80.05,-0.004013545716794095,LOSS
0.015,0.005,threshold_only,2026-03-05,AJG,SHORT,SHORT,-0.017073144971317067,0.013707165109034358,227.78,229.63,-0.008121871981736738,LOSS
0.015,0.005,threshold_only,2026-03-05,APA,SHORT,SHORT,-0.04408244877817524,0.016890292028413523,32.21,32.37,-0.004967401428127805,LOSS
0.015,0.005,threshold_only,2026-03-05,APH,SHORT,SHORT,-0.05851746160720972,0.013957246749430663,138.03,136.25,0.012895747301311317,WIN
0.015,0.005,threshold_only,2026-03-05,AVGO,LONG,LONG,0.022557751369561174,-0.011648364982102866,325.82,332.68,0.021054570007979834,WIN
0.015,0.005,threshold_only,2026-03-05,BLDR,SHORT,SHORT,-0.040435471874833984,0.01710114702815435,97.54,95.49,0.021017018659011802,WIN
0.015,0.005,threshold_only,2026-03-05,CCI,LONG,LONG,0.031205739990771475,-0.006856890068568933,89.8,90.16,0.004008908685968704,WIN
0.015,0.005,threshold_only,2026-03-05,CDNS,LONG,LONG,0.028296512903534854,-0.006782178217821788,300.945,299.82,-0.003738224592533479,LOSS
0.015,0.005,threshold_only,2026-03-05,CF,SHORT,SHORT,-0.03710228361426349,0.039177966499319705,110.74,110.74,0.0,LOSS
0.015,0.005,threshold_only,2026-03-05,COP,SHORT,SHORT,-0.04845270875131147,0.010296065279617128,118.24,116.835,0.011882611637347778,WIN
0.015,0.005,threshold_only,2026-03-05,CRH,SHORT,SHORT,-0.019322981919280502,0.010276114735054964,113.06,111.0,0.01822041393950117,WIN
0.015,0.005,threshold_only,2026-03-05,CVNA,SHORT,SHORT,-0.02799337839616567,0.028990591612183092,322.64,331.08,-0.02615918670964542,LOSS
0.015,0.005,threshold_only,2026-03-05,CVX,SHORT,SHORT,-0.03931494074638864,0.010241836023379358,188.4,189.85,-0.007696390658174037,LOSS
0.015,0.005,threshold_only,2026-03-05,DECK,SHORT,SHORT,-0.02673287701519178,0.008479262672811183,109.42,107.44,0.018095412173277318,WIN
0.015,0.005,threshold_only,2026-03-05,ELV,SHORT,SHORT,-0.07898413945758709,0.016214158403848433,293.63,286.37,0.024724994040118485,WIN
0.015,0.005,threshold_only,2026-03-05,EME,LONG,LONG,0.019696229063040027,-0.0070795253035057515,727.91,718.57,-0.01283125661139417,LOSS
0.015,0.005,threshold_only,2026-03-05,EQT,SHORT,SHORT,-0.024186880057301074,0.007505302659487789,61.75,61.67,0.0012955465587044259,WIN
0.015,0.005,threshold_only,2026-03-05,ETN,SHORT,SHORT,-0.03695551503213679,0.009855097267385649,354.035,354.62,-0.001652379002076008,LOSS
0.015,0.005,threshold_only,2026-03-05,FIX,LONG,LONG,0.04354911015173846,-0.00963912697962177,1395.775,1346.21,-0.03551073776217517,LOSS
0.015,0.005,threshold_only,2026-03-05,GEV,SHORT,SHORT,-0.03206747706440438,0.0072866984631692056,836.33,815.2,0.025265146533067086,WIN
0.015,0.005,threshold_only,2026-03-05,GLW,SHORT,SHORT,-0.05715163562429726,0.022655388010297983,139.03,134.7,0.03114435733294981,WIN
0.015,0.005,threshold_only,2026-03-05,HUM,SHORT,SHORT,-0.033527720096429015,0.00554054799051773,182.395,180.63,0.009676800350886892,WIN
0.015,0.005,threshold_only,2026-03-05,J,LONG,LONG,0.024403548332826208,-0.008205610179294331,137.185,136.075,-0.008091263622116207,LOSS
0.015,0.005,threshold_only,2026-03-05,KR,SHORT,SHORT,-0.0174116574691362,0.04573125463994088,70.43,71.585,-0.016399261678261917,LOSS
0.015,0.005,threshold_only,2026-03-05,L,LONG,LONG,0.029660351999942325,-0.005070626584570803,109.88,109.95,0.000637058609392227,WIN
0.015,0.005,threshold_only,2026-03-05,LEN,SHORT,SHORT,-0.026132042211379214,0.00834597875569032,106.32,104.2,0.019939804364183508,WIN
0.015,0.005,threshold_only,2026-03-05,LITE,SHORT,SHORT,-0.08725645188429887,0.024493784692361853,655.215,651.095,0.0062880123318300165,WIN
0.015,0.005,threshold_only,2026-03-05,LULU,SHORT,SHORT,-0.015126772033418723,0.006398378691372386,173.805,173.2,0.0034809125169012294,WIN
0.015,0.005,threshold_only,2026-03-05,MAS,SHORT,SHORT,-0.04751349092401436,0.009090237233020382,68.27,65.3,0.04350373516918118,WIN
0.015,0.005,threshold_only,2026-03-05,MCHP,SHORT,SHORT,-0.039840325572871316,0.010942028985507113,69.755,67.85,0.02730987026019642,WIN
0.015,0.005,threshold_only,2026-03-05,MOS,SHORT,SHORT,-0.088164954588837,0.021235521235521304,26.45,26.285,0.0062381852551984555,WIN
0.015,0.005,threshold_only,2026-03-05,NCLH,SHORT,SHORT,-0.04700407336035628,0.018173122907699568,21.29,20.925,0.017144199154532573,WIN
0.015,0.005,threshold_only,2026-03-05,NTRS,LONG,LONG,0.021309218594812496,-0.006302086920586758,144.275,143.51,-0.005302373938658955,LOSS
0.015,0.005,threshold_only,2026-03-05,ON,SHORT,SHORT,-0.030046032151794466,0.007598660021243431,61.66,60.845,0.01321764515082708,WIN
0.015,0.005,threshold_only,2026-03-05,OXY,SHORT,SHORT,-0.053445478177402084,0.006670372429127269,54.33,53.24,0.020062580526412598,WIN
0.015,0.005,threshold_only,2026-03-05,PGR,SHORT,SHORT,-0.018409394407495228,0.008811514345430371,212.375,210.61,0.008310771041789223,WIN
0.015,0.005,threshold_only,2026-03-05,PKG,LONG,LONG,0.022929695182435594,-0.007571472085636022,228.07,226.02,-0.008988468452667986,LOSS
0.015,0.005,threshold_only,2026-03-05,PWR,LONG,LONG,0.028196744741930013,-0.00960062814518714,555.0,549.11,-0.010612612612612593,LOSS
0.015,0.005,threshold_only,2026-03-05,ROL,SHORT,SHORT,-0.05338855798464859,0.011103400416377474,58.28,58.165,0.001973232669869629,WIN
0.015,0.005,threshold_only,2026-03-05,SOLV,SHORT,SHORT,-0.035636938776203775,0.012268618166164424,70.545,70.76,-0.00304770004961377,LOSS
0.015,0.005,threshold_only,2026-03-05,STX,SHORT,SHORT,-0.049862758906967675,0.008531457221413463,374.145,367.29,0.01832177364390801,WIN
0.015,0.005,threshold_only,2026-03-05,STZ,SHORT,SHORT,-0.04438275533018876,0.009428933164523423,151.485,147.295,0.027659504241344196,WIN
0.015,0.005,threshold_only,2026-03-05,SWK,SHORT,SHORT,-0.03841686810512135,0.010452299505891105,79.755,77.92,0.02300796188326743,WIN
0.015,0.005,threshold_only,2026-03-05,SWKS,SHORT,SHORT,-0.03383969602877701,0.009821428571428426,56.55,56.485,0.0011494252873562817,WIN
0.015,0.005,threshold_only,2026-03-05,TEL,SHORT,SHORT,-0.06496289897938212,0.015033720494567193,216.73,210.595,0.028307110229317544,WIN
0.015,0.005,threshold_only,2026-03-05,TER,SHORT,SHORT,-0.018730894626001526,0.006420947298198865,301.725,305.55,-0.012677106636838142,LOSS
0.015,0.005,threshold_only,2026-03-05,TPR,LONG,LONG,0.03242474292669595,-0.013066371969056911,151.82,149.55,-0.014951916743511928,LOSS
0.015,0.005,threshold_only,2026-03-05,TROW,SHORT,SHORT,-0.01949282496371163,0.012687867566979039,92.985,92.05,0.01005538527719527,WIN
0.015,0.005,threshold_only,2026-03-05,ULTA,SHORT,SHORT,-0.030238350314448992,0.0056076888148932635,664.405,653.48,0.016443283840428587,WIN
0.015,0.005,threshold_only,2026-03-05,VRSK,LONG,LONG,0.027643635956796198,-0.008573871646137099,214.5,211.24,-0.015198135198135176,LOSS
0.015,0.005,threshold_only,2026-03-05,VST,SHORT,SHORT,-0.030202251725881535,0.008289420973159434,163.6,167.4,-0.023227383863080753,LOSS
0.015,0.005,threshold_only,2026-03-05,VZ,LONG,LONG,0.020978664955223936,-0.009525680054993657,50.43,51.16,0.014475510608764619,WIN
0.015,0.005,threshold_only,2026-03-05,WDC,SHORT,SHORT,-0.01936243882653843,0.017288832034732637,262.43,259.01,0.013032046641009092,WIN
0.015,0.005,threshold_only,2026-03-06,ABNB,LONG,LONG,0.03533189535861325,-0.007333133792277735,132.66,133.23,0.004296698326549109,WIN
0.015,0.005,threshold_only,2026-03-06,AKAM,LONG,LONG,0.06191697752602221,-0.01542159022631695,98.32,99.91,0.01617168429617588,WIN
0.015,0.005,threshold_only,2026-03-06,AMAT,SHORT,SHORT,-0.016371303209293808,0.008846200534110338,332.435,324.71,0.023237625400454293,WIN
0.015,0.005,threshold_only,2026-03-06,AON,LONG,LONG,0.02182137871746037,-0.005224675862885553,336.055,340.59,0.013494814836856994,WIN
0.015,0.005,threshold_only,2026-03-06,APA,SHORT,SHORT,-0.018584164558477556,0.008817269686834939,33.18,32.69,0.014767932489451538,WIN
0.015,0.005,threshold_only,2026-03-06,APO,LONG,LONG,0.1271644432531609,-0.021018367821436956,105.265,108.695,0.032584429772478885,WIN
0.015,0.005,threshold_only,2026-03-06,APP,LONG,LONG,0.23197016825544448,-0.019900939300655063,496.675,502.53,0.01178839281220112,WIN
0.015,0.005,threshold_only,2026-03-06,APTV,LONG,LONG,0.036488737384056336,-0.01781538038244601,71.395,72.71,0.018418656768681263,WIN
0.015,0.005,threshold_only,2026-03-06,ARES,LONG,LONG,0.09231993559046625,-0.009634085666470615,109.48,110.04,0.005115089514066584,WIN
0.015,0.005,threshold_only,2026-03-06,AXP,LONG,LONG,0.02845199099129725,-0.015280644516945108,295.79,300.93,0.017377193279015435,WIN
0.015,0.005,threshold_only,2026-03-06,AZO,LONG,LONG,0.021035686194321945,-0.011772827443379486,3721.96,3636.2,-0.02304162323077097,LOSS
0.015,0.005,threshold_only,2026-03-06,BAC,LONG,LONG,0.036420761352160325,-0.018537590113285263,47.65,48.61,0.020146904512067243,WIN
0.015,0.005,threshold_only,2026-03-06,BEN,LONG,LONG,0.047179698116389,-0.010266159695817456,26.03,26.245,0.008259700345754961,WIN
0.015,0.005,threshold_only,2026-03-06,BKNG,LONG,LONG,0.08278196963384654,-0.005192563081009349,4494.54,4552.29,0.012848923360343933,WIN
0.015,0.005,threshold_only,2026-03-06,BLK,LONG,LONG,0.021957372803256492,-0.01510357891342895,977.49,955.3,-0.02270099949871618,LOSS
0.015,0.005,threshold_only,2026-03-06,BX,LONG,LONG,0.09942186883865811,-0.02626441881100272,109.74,110.43,0.006287588846364267,WIN
0.015,0.005,threshold_only,2026-03-06,C,LONG,LONG,0.036392612719559736,-0.01742857142857146,103.17,106.545,0.03271299796452465,WIN
0.015,0.005,threshold_only,2026-03-06,CDW,LONG,LONG,0.049209815359563036,-0.0132423430010562,121.46,123.34,0.015478346780833263,WIN
0.015,0.005,threshold_only,2026-03-06,CFG,LONG,LONG,0.02584041468722642,-0.01618907453900098,56.82,58.02,0.02111932418162632,WIN
0.015,0.005,threshold_only,2026-03-06,CIEN,SHORT,SHORT,-0.035085492429282605,0.03486588732490348,303.64,293.96,0.0318798577262548,WIN
0.015,0.005,threshold_only,2026-03-06,CMCSA,LONG,LONG,0.026048357348134266,-0.005560851604702766,31.295,31.89,0.01901262182457253,WIN
0.015,0.005,threshold_only,2026-03-06,CMG,LONG,LONG,0.024305819176105192,-0.03811203038112032,35.46,35.34,-0.0033840947546530664,LOSS
0.015,0.005,threshold_only,2026-03-06,COF,LONG,LONG,0.023517629049758515,-0.019003636170607963,184.805,187.69,0.015611049484591799,WIN
0.015,0.005,threshold_only,2026-03-06,COHR,SHORT,SHORT,-0.05448012191675755,0.020690376569037605,243.945,235.59,0.03424952345815651,WIN
0.015,0.005,threshold_only,2026-03-06,COST,SHORT,SHORT,-0.028569855860630655,0.01836081509402754,984.76,998.31,-0.013759697794386403,LOSS
0.015,0.005,threshold_only,2026-03-06,CPAY,LONG,LONG,0.028409471154139165,-0.009674166509106907,314.27,314.41,0.00044547681929563154,WIN
0.015,0.005,threshold_only,2026-03-06,CRL,LONG,LONG,0.016697512896882927,-0.00542802216442384,175.9,174.55,-0.0076748152359295,LOSS
0.015,0.005,threshold_only,2026-03-06,CRM,LONG,LONG,0.03833435096065485,-0.008529419057300869,199.935,202.085,0.010753494885837878,WIN
0.015,0.005,threshold_only,2026-03-06,CSGP,LONG,LONG,0.09835707305470542,-0.012177502579979405,47.86,48.4,0.011282908483075671,WIN
0.015,0.005,threshold_only,2026-03-06,CTSH,LONG,LONG,0.03332475493539433,-0.0053586465589833265,64.965,66.275,0.020164704071423012,WIN
0.015,0.005,threshold_only,2026-03-06,CVNA,LONG,LONG,0.03145352892506326,-0.01194798746237169,318.38,317.695,-0.002151517055091423,LOSS
0.015,0.005,threshold_only,2026-03-06,DAL,LONG,LONG,0.01608888619919213,-0.0054782975136957734,59.0,59.015,0.00025423728813556146,WIN
0.015,0.005,threshold_only,2026-03-06,DE,SHORT,SHORT,-0.04553942896950203,0.0050625983443934874,587.64,589.755,-0.00359914233204004,LOSS
0.015,0.005,threshold_only,2026-03-06,DG,SHORT,SHORT,-0.040469405254865864,0.011387484088485333,146.99,146.29,0.004762228723042499,WIN
0.015,0.005,threshold_only,2026-03-06,DLTR,SHORT,SHORT,-0.05951020892595826,0.005777816685634152,114.89,115.8,-0.007920619723213479,LOSS
0.015,0.005,threshold_only,2026-03-06,DOW,LONG,LONG,0.03441532483230736,-0.03479749001711352,33.84,33.27,-0.016843971631205656,LOSS
0.015,0.005,threshold_only,2026-03-06,DPZ,LONG,LONG,0.01735178724733477,-0.008677655038276333,397.55,408.5,0.02754370519431526,WIN
0.015,0.005,threshold_only,2026-03-06,EBAY,LONG,LONG,0.049416729086755984,-0.005135135135135083,92.025,92.735,0.007715294756859503,WIN
0.015,0.005,threshold_only,2026-03-06,ESS,LONG,LONG,0.03503746031431887,-0.011143810084363381,252.01,255.14,0.01242014205785491,WIN
0.015,0.005,threshold_only,2026-03-06,EXPD,LONG,LONG,0.017730512310010216,-0.005738384955752074,143.81,146.82,0.02093039427021748,WIN
0.015,0.005,threshold_only,2026-03-06,EXPE,LONG,LONG,0.1353658943158731,-0.010096449825569453,241.19,249.74,0.0354492308968033,WIN
0.015,0.005,threshold_only,2026-03-06,FISV,LONG,LONG,0.058739545645962954,-0.0054853326973528516,62.55,63.07,0.008313349320543617,WIN
0.015,0.005,threshold_only,2026-03-06,FLEX,LONG,LONG,0.06045369181897353,-0.024567641829642772,60.35,59.93,-0.006959403479701809,LOSS
0.015,0.005,threshold_only,2026-03-06,FOXA,LONG,LONG,0.03816326606127496,-0.014217197670435167,57.55,59.8,0.039096437880104196,WIN
0.015,0.005,threshold_only,2026-03-06,GDDY,LONG,LONG,0.07147381115258145,-0.010821578550662347,91.865,93.945,0.022641920209002242,WIN
0.015,0.005,threshold_only,2026-03-06,GEN,LONG,LONG,0.015286663336471662,-0.013962765957446721,22.245,22.62,0.016857720836142898,WIN
0.015,0.005,threshold_only,2026-03-06,GNRC,LONG,LONG,0.039224602613703974,-0.016158883826879245,207.315,204.015,-0.01591780623688599,LOSS
0.015,0.005,threshold_only,2026-03-06,GPN,LONG,LONG,0.049960385082088665,-0.005007153075822668,76.505,76.395,-0.0014378145219267058,LOSS
0.015,0.005,threshold_only,2026-03-06,GS,LONG,LONG,0.019730670873272738,-0.010221244662957596,803.25,820.84,0.021898537192654777,WIN
0.015,0.005,threshold_only,2026-03-06,HCA,LONG,LONG,0.03321544014727418,-0.009183923885753176,524.865,532.665,0.01486096424794936,WIN
0.015,0.005,threshold_only,2026-03-06,HLT,LONG,LONG,0.03664597398477687,-0.02063827310372346,294.45,298.74,0.014569536423841178,WIN
0.015,0.005,threshold_only,2026-03-06,HOOD,LONG,LONG,0.09841791627330432,-0.00865162778774664,77.345,77.06,-0.003684788932704075,LOSS
0.015,0.005,threshold_only,2026-03-06,HPE,LONG,LONG,0.01951761525196649,-0.012993149066855558,20.89,21.12,0.011010052656773572,WIN
0.015,0.005,threshold_only,2026-03-06,HST,LONG,LONG,0.03372252201128467,-0.023226135783562918,19.135,19.215,0.004180820486020309,WIN
0.015,0.005,threshold_only,2026-03-06,IBM,LONG,LONG,0.09288156339902298,-0.010924697619976609,253.5,258.81,0.020946745562130165,WIN
0.015,0.005,threshold_only,2026-03-06,INTU,LONG,LONG,0.14977198150522275,-0.0063998634695793255,465.76,481.34,0.03345070422535201,WIN
0.015,0.005,threshold_only,2026-03-06,IQV,LONG,LONG,0.028150690829380487,-0.018795422270487028,176.19,174.47,-0.009762188546455497,LOSS
0.015,0.005,threshold_only,2026-03-06,ISRG,LONG,LONG,0.018572461314132926,-0.005441940720623095,487.05,490.2,0.006467508469356176,WIN
0.015,0.005,threshold_only,2026-03-06,KEY,LONG,LONG,0.024499798234366876,-0.019221041982802167,19.39,19.85,0.02372356884992266,WIN
0.015,0.005,threshold_only,2026-03-06,KKR,LONG,LONG,0.12629610124907287,-0.03740728797162207,89.55,91.31,0.019653824678950382,WIN
0.015,0.005,threshold_only,2026-03-06,KLAC,SHORT,SHORT,-0.03502725410463803,0.005117759388924226,1381.66,1344.045,0.027224498067541947,WIN
0.015,0.005,threshold_only,2026-03-06,LITE,SHORT,SHORT,-0.066322308278705,0.010942651042856744,619.445,558.225,0.09883040463640844,WIN
0.015,0.005,threshold_only,2026-03-06,LRCX,SHORT,SHORT,-0.046675620130333106,0.007687068210567416,207.12,199.25,0.037997296253379706,WIN
0.015,0.005,threshold_only,2026-03-06,LYB,LONG,LONG,0.10842734654134589,-0.007715133531157381,66.88,67.14,0.0038875598086125507,WIN
0.015,0.005,threshold_only,2026-03-06,MA,LONG,LONG,0.03574205057129065,-0.006077156813723561,516.82,522.22,0.010448512054487047,WIN
0.015,0.005,threshold_only,2026-03-06,MAR,LONG,LONG,0.02665372484567663,-0.01985146002798588,318.71,323.88,0.016221643500360816,WIN
0.015,0.005,threshold_only,2026-03-06,MET,LONG,LONG,0.0387225356525247,-0.017721518987341645,69.84,71.87,0.02906643757159233,WIN
0.015,0.005,threshold_only,2026-03-06,META,LONG,LONG,0.038277318310478314,-0.011600802716887904,640.285,644.8,0.007051547357817212,WIN
0.015,0.005,threshold_only,2026-03-06,MGM,LONG,LONG,0.05947986213801015,-0.0190555095277547,35.52,35.585,0.001829954954954971,WIN
0.015,0.005,threshold_only,2026-03-06,MKC,SHORT,SHORT,-0.07349088834093642,0.006230769230769262,65.405,64.86,0.008332696277043066,WIN
0.015,0.005,threshold_only,2026-03-06,MRVL,SHORT,SHORT,-0.05126109394666434,0.03328595119639899,87.23,89.52,-0.02625243608850157,LOSS
0.015,0.005,threshold_only,2026-03-06,MS,LONG,LONG,0.0185035712602597,-0.011807534029756095,156.085,160.22,0.026491975526155453,WIN
0.015,0.005,threshold_only,2026-03-06,MSCI,LONG,LONG,0.0221212887606006,-0.00626404968590899,559.21,569.22,0.017900252141413775,WIN
0.015,0.005,threshold_only,2026-03-06,NFLX,LONG,LONG,0.046808946469584445,-0.0067917693816975655,98.71,99.01,0.003039205754229668,WIN
0.015,0.005,threshold_only,2026-03-06,ODFL,LONG,LONG,0.02183871890456235,-0.007985714994296012,200.0,193.99,-0.03004999999999991,LOSS
0.015,0.005,threshold_only,2026-03-06,OXY,SHORT,SHORT,-0.06233019108224547,0.007285806511112991,54.61,54.185,0.007782457425379915,WIN
0.015,0.005,threshold_only,2026-03-06,PNC,LONG,LONG,0.030445037062837965,-0.014271250180801331,204.45,206.09,0.008021521154316424,WIN
0.015,0.005,threshold_only,2026-03-06,PRU,LONG,LONG,0.029341168942671247,-0.015193798449612439,95.28,97.09,0.01899664147774982,WIN
0.015,0.005,threshold_only,2026-03-06,Q,SHORT,SHORT,-0.04496217573481842,0.010026857654431343,112.82,110.115,0.023976245346569742,WIN
0.015,0.005,threshold_only,2026-03-06,RDDT,LONG,LONG,0.017196559015530966,-0.01060058143657383,139.535,139.48,-0.0003941663381947791,LOSS
0.015,0.005,threshold_only,2026-03-06,RF,LONG,LONG,0.03520231817780006,-0.010063361908311586,26.56,27.03,0.017695783132530174,WIN
0.015,0.005,threshold_only,2026-03-06,RJF,LONG,LONG,0.032407378714955026,-0.009274324764074304,152.225,152.065,-0.0010510757102972779,LOSS
0.015,0.005,threshold_only,2026-03-06,RVTY,LONG,LONG,0.0531342226433289,-0.007865287162162171,93.975,91.37,-0.027720138334663358,LOSS
0.015,0.005,threshold_only,2026-03-06,SW,LONG,LONG,0.01971013866040683,-0.016731163214204425,43.195,42.87,-0.007524018983678715,LOSS
0.015,0.005,threshold_only,2026-03-06,TMO,LONG,LONG,0.027964802651347043,-0.012422662360403125,507.595,502.2,-0.010628552290704252,LOSS
0.015,0.005,threshold_only,2026-03-06,TPL,SHORT,SHORT,-0.021166806409706806,0.010725006649694002,531.985,525.2,0.012754119007114801,WIN
0.015,0.005,threshold_only,2026-03-06,TSLA,LONG,LONG,0.045570091080502806,-0.006604970051609205,395.555,396.63,0.0027177004462084486,WIN
0.015,0.005,threshold_only,2026-03-06,TTD,LONG,LONG,0.024962735809229697,-0.017315275158580445,28.66,29.27,0.021284019539427712,WIN
0.015,0.005,threshold_only,2026-03-06,TTWO,LONG,LONG,0.026164136988156672,-0.006566515495087022,210.29,211.45,0.005516191925436287,WIN
0.015,0.005,threshold_only,2026-03-06,TYL,LONG,LONG,0.04603171542514772,-0.00681178534038529,365.24,374.39,0.02505202058920153,WIN
0.015,0.005,threshold_only,2026-03-06,URI,LONG,LONG,0.06106606819844185,-0.010479969093596053,806.82,809.82,0.0037183014798840563,WIN
0.015,0.005,threshold_only,2026-03-06,USB,LONG,LONG,0.02485874819499667,-0.02130492676431417,51.45,52.35,0.017492711370262315,WIN
0.015,0.005,threshold_only,2026-03-06,VRSN,LONG,LONG,0.052091222106218416,-0.008286716206061584,237.555,243.87,0.026583317547515195,WIN
0.015,0.005,threshold_only,2026-03-06,VRT,LONG,LONG,0.04357718281678147,-0.005118045236916058,241.04,241.83,0.0032774643212745147,WIN
0.015,0.005,threshold_only,2026-03-06,WDAY,LONG,LONG,0.09349165385183622,-0.010309278350515538,145.92,151.05,0.03515625000000022,WIN
0.015,0.005,threshold_only,2026-03-06,WFC,LONG,LONG,0.0400539578234016,-0.022592152199762072,78.09,80.39,0.029453195031374113,WIN
0.015,0.005,threshold_only,2026-03-06,WMT,SHORT,SHORT,-0.018704414257119772,0.007922247631493073,123.41,123.795,-0.003119682359614335,LOSS
0.015,0.005,threshold_only,2026-03-06,WYNN,LONG,LONG,0.030267673229063652,-0.0069342709248949586,101.68,101.63,-0.0004917387883557334,LOSS
0.015,0.005,threshold_only,2026-03-06,ZBRA,LONG,LONG,0.06385361764292052,-0.010321608930628168,223.41,219.65,-0.01683004341793115,LOSS
0.015,0.005,second_bar_reversal,2026-03-03,AVGO,LONG,LONG,0.022464021254288147,-0.005792926868298909,310.64,313.85,0.010333505021890455,WIN
0.015,0.005,second_bar_reversal,2026-03-03,CAT,LONG,LONG,0.01768761509508221,-0.0053119209388511335,724.68,722.35,-0.003215212231605591,LOSS
0.015,0.005,second_bar_reversal,2026-03-03,CBOE,SHORT,SHORT,-0.02584028495631019,0.005768486907384629,299.02,303.76,-0.01585178248946562,LOSS
0.015,0.005,second_bar_reversal,2026-03-03,COHR,LONG,LONG,0.08129214578592658,-0.011125061030899053,283.55,280.63,-0.010298007406101317,LOSS
0.015,0.005,second_bar_reversal,2026-03-03,GEV,LONG,LONG,0.01627052642436233,-0.02225165870719603,841.46,842.075,0.0007308725310768427,WIN
0.015,0.005,second_bar_reversal,2026-03-03,GLW,LONG,LONG,0.017372200094199153,-0.011148235138443208,149.46,147.51,-0.013046969088719496,LOSS
0.015,0.005,second_bar_reversal,2026-03-03,INTC,LONG,LONG,0.01954963928019815,-0.005304428044280329,43.13,43.12,-0.00023185717597973277,LOSS
0.015,0.005,second_bar_reversal,2026-03-03,MOS,SHORT,SHORT,-0.05789492382801609,0.0086013462976815,26.97,26.79,0.006674082313681859,WIN
0.015,0.005,second_bar_reversal,2026-03-03,NOC,LONG,LONG,0.028323424255407348,-0.006109475549071153,762.97,759.165,-0.004987089924898824,LOSS
0.015,0.005,second_bar_reversal,2026-03-03,RDDT,LONG,LONG,0.026119895357570533,-0.01327433628318575,140.49,145.665,0.0368353619474695,WIN
0.015,0.005,second_bar_reversal,2026-03-03,TER,LONG,LONG,0.027963097719319263,-0.007763119509902383,306.115,304.275,-0.0060108129297814505,LOSS
0.015,0.005,second_bar_reversal,2026-03-03,VTRS,LONG,LONG,0.043718388636287075,-0.013175230566534912,14.98,14.9,-0.005340453938584733,LOSS
0.015,0.005,second_bar_reversal,2026-03-04,ANET,SHORT,SHORT,-0.030216423997195263,0.005772230889235619,128.94,134.875,-0.04602916085000777,LOSS
0.015,0.005,second_bar_reversal,2026-03-04,APA,SHORT,SHORT,-0.04911804014326637,0.005985118084762098,31.095,31.11,-0.0004823926676314703,LOSS
0.015,0.005,second_bar_reversal,2026-03-04,AXON,LONG,LONG,0.05256504925815553,-0.010191093832526588,571.58,569.68,-0.0033241191084364408,LOSS
0.015,0.005,second_bar_reversal,2026-03-04,CCL,LONG,LONG,0.0239104765204341,-0.014178190092770881,28.16,28.0,-0.005681818181818232,LOSS
0.015,0.005,second_bar_reversal,2026-03-04,CDW,LONG,LONG,0.04719104915537886,-0.021087812835714037,123.015,124.85,0.014916880055277693,WIN
0.015,0.005,second_bar_reversal,2026-03-04,HUM,SHORT,SHORT,-0.0417100379430434,0.00501875137877783,182.23,183.07,-0.004609559348076626,LOSS
0.015,0.005,second_bar_reversal,2026-03-04,LYV,LONG,LONG,0.019353795629542203,-0.008639308855291628,160.65,158.645,-0.01248054777466534,LOSS
0.015,0.005,second_bar_reversal,2026-03-04,NDSN,LONG,LONG,0.017574529268709727,-0.009800865800865699,285.92,288.44,0.008813654168998264,WIN
